date,BOVA11.SA,IVVB11.SA,XFIX11.SA,^BVSP,selic_rate,LFT.SIM
2017-01-26,0.00453758569116669,0.010262618752346464,-0.002127803121123928,0.005331105710814077,0.048159,4.8159e-4
2017-01-27,-0.0029594208885226347,-0.01306075795917927,5.40886325457457e-4,-0.002371923675424159,0.048159,4.8159e-4
2017-01-30,-0.027339536889450344,-0.011896797469500786,0.0014086630176577408,-0.02622891237847169,0.048159,4.8159e-4
2017-01-31,0.002088035201091021,0.005952414127508687,0.0042459979652431645,0.005738546234953734,0.048159,4.8159e-4
2017-02-01,0.0051290222464293045,-0.004303384779419606,-4.910322013749191e-4,0.0025513754232964203,0.048159,4.8159e-4
2017-02-02,-9.567462840005536e-4,-0.0028362922997832163,0.004173238526179679,-0.003979270775495092,0.048159,4.8159e-4
2017-02-03,0.007023122362211476,0.008262232090247457,0.0028375441596029116,0.005822416302765587,0.048159,4.8159e-4
2017-02-06,-0.017118431263950296,-0.0028210515527313795,5.648760097165528e-5,-0.014795085752994375,0.048159,4.8159e-4
2017-02-07,0,0.0018860215993155016,8.215914225855325e-4,0.0032191020892911038,0.048159,4.8159e-4
2017-02-08,0.013868741068050028,-8.068466555359866e-4,0.0018214095144275522,0.009906696365987067,0.048159,4.8159e-4
2017-02-09,-6.361873947765551e-4,0.010765752631427539,0.0015005710364182079,0.002005089843448715,0.048159,4.8159e-4
2017-02-10,0.01846251493882267,-0.0027958871357499637,-5.880788741612353e-4,0.017855768490725676,0.048159,4.8159e-4
2017-02-13,0.010782913089705026,0.004138819122542214,0.005444209643005182,0.012748582230623917,0.048159,4.8159e-4
2017-02-14,0.0057205124433561405,-0.005185472601992758,0.006330756586480524,-0.0038077887946481592,0.048159,4.8159e-4
2017-02-15,0.012298161181126366,-0.0018711492945665542,8.394649675087518e-4,0.018931842369553253,0.048159,4.8159e-4
2017-02-16,-0.003796507301336516,0.007900325863412494,-9.398163821111583e-4,-0.002383194068494743,0.048159,4.8159e-4
2017-02-17,-0.002743907154918457,0.0030557110029416634,0.003965103047161467,-9.73250361282374e-4,0.048159,4.8159e-4
2017-02-20,0.01421584119849828,0.006490037930722226,0.002921781883944874,0.011587057920529054,0.048159,4.8159e-4
2017-02-21,0.008138672614106612,0.003421531037500314,0.002074449115722077,0.007572994032072122,0.048159,4.8159e-4
2017-02-22,-0.0061294070332775785,-0.012721327484631173,0.00716784794137415,-0.0066906099750911885,0.048159,4.8159e-4
2017-02-23,-0.017448911003828838,-0.001062723596598758,5.822865447016046e-4,-0.0164601253827088,0.045513,4.5513e-4
2017-02-24,-0.01255357775038679,0.01662234110009786,0.009137076036190184,-0.011843880167800691,0.045513,4.5513e-4
2017-03-01,0.0051163074582121215,0.00915637155761595,0.002454580404759099,0.004905343374036253,0.045513,4.5513e-4
